Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
UTILITARIO,41.86,134,270,31900.0,220,Farizon V6E,https://www.autoblog.com.uy/2024/04/lanzamiento-farizon-v6e.html
