Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,40.7,184,305,42900.0,290,MINI Cooper E y SE,https://www.autoblog.com.uy/2024/10/lanzamiento-mini-cooper-e-y-se.html
