Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SEDAN,93.4,625,457,225000.0,850,Porsche Taycan Turbo Cross Turismo,https://www.autoblog.com.uy/2022/04/lanzamiento-porsche-taycan-turbo-cross.html
