Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,100,252,651,92500.0,450,Audi Q6 Sportback e-tron,https://www.autoblog.com.uy/2025/08/lanzamiento-audi-q6-sportback-e-tron.html
