Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
UTILITARIO,38.7,80.4,268,28500.0,200,DFSK EC31 y EC35,https://www.autoblog.com.uy/2022/11/lanzamiento-dfsk-ec31-y-ec35.html
