Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,64.2,217,490,49900.0,310,Kia EV5 Air,https://www.autoblog.com.uy/2025/10/lanzamiento-kia-ev5-air_02031941669.html
