Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,33,50,351,23900.0,125,Great Wall ORA R1,https://www.autoblog.com.uy/2022/02/lanzamiento-great-wall-ora-r1.html
