Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,61.47,164,565,26900.0,200,Bestune Joy 03,https://www.autoblog.com.uy/2025/12/lanzamiento-bestune-joy-03.html
