Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,12,12,100,14500.0,,eMin Urban,https://www.autoblog.com.uy/2016/12/lanzamiento-emin-my2017.html
