Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,18.72,40,220,12990.0,,BAW L7 EV,https://www.autoblog.com.uy/2025/10/lanzamiento-baw-l7-ev.html
