Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,56.12,238,458,39900.0,320,Deepal S5,https://www.autoblog.com.uy/2025/08/lanzamiento-deepal-s5.html
