Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,24.1,408,418,69900.0,660,Volvo XC40 P8 Recharge AWD,https://www.autoblog.com.uy/2021/09/lanzamiento-volvo-xc40-p8-recharge-awd.html
