Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
DEPORTIVO,77,510,446,85000.0,725,MG Cyberster,https://www.autoblog.com.uy/2025/04/lanzamiento-mg-cyberster.html
