Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
UTILITARIO,33,60,270,38900.0,225,Renault Kangoo Maxi Z.E.,https://www.autoblog.com.uy/2017/12/lanzamiento-renault-kangoo-maxi-ze.html
