Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
UTILITARIO,82.88,227,320,42900.0,336,Farizon SuperVan,https://www.autoblog.com.uy/2024/12/lanzamiento-farizon-supervan.html
