Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,41,92,400,42900.0,225,Renault ZOE,https://www.autoblog.com.uy/2019/12/lanzamiento-renault-zoe.html
