Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,60.48,204,480,33990.0,310,BYD Yuan Plus EV,https://www.autoblog.com.uy/2022/08/lanzamiento-byd-yuan-plus-ev.html
