Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,60.48,204,480,36900.0,310,BYD Yuan Plus MY2025,https://www.autoblog.com.uy/2025/03/lanzamiento-byd-yuan-plus-my2025.html
