Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SEDAN,100,367,748,89500.0,565,Audi A6 Sportback e-tron,https://www.autoblog.com.uy/2025/08/lanzamiento-audi-a6-sportback-e-tron.html
