Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,100,571,614,145000.0,955,Porsche Macan GTS Electric,https://www.autoblog.com.uy/2025/10/lanzamiento-porsche-macan-gts-electric.html
