Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,105,557,487,165000.0,820,Maserati Grecale Folgore,https://www.autoblog.com.uy/2024/04/lanzamiento-maserati-grecale-folgore.html
