Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,68.02,252,440,47900.0,450,Xpeng G6 Air RWD,https://www.autoblog.com.uy/2026/02/lanzamiento-xpeng-g6-air-rwd-6802-kwh.html
