Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SEDAN,105,408,566,159000.0,410,Porsche Taycan,https://www.autoblog.com.uy/2025/04/lanzamiento-porsche-taycan-facelift.html
