Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,41.9,102,298,24990.0,180,Chevrolet Spark EUV,https://www.autoblog.com.uy/2025/05/lanzamiento-chevrolet-spark-euv.html
