Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,37.23,94,306,24900.0,180,Maple 30x MY2022,https://www.autoblog.com.uy/2022/07/lanzamiento-maple-30x-my2022.html
