Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,35.2,93,400,25990.0,180,BYD e2,https://www.autoblog.com.uy/2020/03/lanzamiento-byd-e2.html
