Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SEDAN,105,680,608,134990.0,895,Audi e-tron GT,https://www.autoblog.com.uy/2025/03/lanzamiento-audi-e-tron-gt-restyling.html
