Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,64,204,484,39990.0,395,Hyundai Kona Electric,https://www.autoblog.com.uy/2020/12/lanzamiento-hyundai-kona-electric.html
