Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,63.1,171,420,29990.0,250,GWM ORA 03 MY2025,https://www.autoblog.com.uy/2024/07/lanzamiento-gwm-ora-03-my2025.html
