Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,58.9,211,461,31900.0,288,Jaecoo 5 EV,https://www.autoblog.com.uy/2025/10/lanzamiento-jaecoo-5-ev.html
