Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
SUV,98,551,520,72900.0,717,Xpeng G9,https://www.autoblog.com.uy/2025/04/lanzamiento-xpeng-g9.html
