Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
UTILITARIO,65.17,160,280,44900.0,320,JMC N520 Touring Cargo Box EV,https://www.autoblog.com.uy/2022/03/lanzamiento-jmc-n520-touring-cargo-box.html
