Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,31.9,68,330,16990.0,125,JMC JMEV 3,https://www.autoblog.com.uy/2026/01/lanzamiento-jmc-jmev-3.html
