Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,10.8,12,100,13900.0,,eMin Neo,https://www.autoblog.com.uy/2016/05/lanzamiento-emin-neo.html
