Tipo,Bateria_kWh,Potencia_CV,Autonomia_km,Precio_USD,Torque_Nm,Vehículo,Link
HATCHBACK,12.96,68,120,18500.0,120,Kells Motors EV,https://www.autoblog.com.uy/2016/11/lanzamiento-kells-motors-ev.html
